operon_no.	locus_tag	start	end	sense
503	CCNA_00880	959391	960950	-
499	CCNA_00877	954339	954947	-
499	CCNA_00876	953903	954307	-
499	CCNA_00875	953751	953924	-
497	CCNA_00873	952037	952834	-
497.1	CCNA_00872	951754	952008	-
497.1	CCNA_00871	950906	951757	-
497.1	CCNA_00870	950449	950886	-
496	CCNA_00869	947426	950383	-
494	CCNA_00866	944663	945817	-
494	CCNA_00865	943210	944646	-
494	CCNA_00864	942458	943204	-
494.5	CCNA_00863	941464	942333	-
494.5	CCNA_00862	939696	941471	-
493	CCNA_00861	938979	939557	-
492	CCNA_00860	938619	938855	-
492	CCNA_00859	937676	938563	-
490	CCNA_00857	933527	934963	-
489	CCNA_00856	931733	933355	-
488	CCNA_00855	930735	931592	-
486	CCNA_00853	928249	929016	-
484	CCNA_00851	926304	927470	-
484	CCNA_00850	923136	926291	-
484	CCNA_00849	921731	923134	-
484	CCNA_00848	921330	921494	-
482	CCNA_00846	917301	920390	-
482	CCNA_00845	916999	917262	-
482	CCNA_00844	916721	917002	-
481	CCNA_00843	915317	916645	-
480	CCNA_00842	913509	915233	-
479	CCNA_00841	911803	913419	-
476	CCNA_00838	904900	906873	-
475	CCNA_00837	903123	904739	-
2397	CCNA_03942	899356	899490	-
470	CCNA_00832	897582	898481	-
465	CCNA_00826	886822	887742	-
465	CCNA_00825	886217	886825	-
464	CCNA_00824	885326	886054	-
464	CCNA_03941	884548	884910	-
464	CCNA_00823	884441	885244	-
463	CCNA_00822	883961	884305	-
462	CCNA_00821	883440	883889	-
462	CCNA_00820	882223	883395	-
462	CCNA_00818	881445	882167	-
461	CCNA_00817	879956	881284	-
461	CCNA_00816	879721	879912	-
461	CCNA_00815	878273	879724	-
460	CCNA_00814	877757	878080	-
459	CCNA_00813	876155	877531	-
459	CCNA_00812	875775	876026	-
459	CCNA_00811	874918	875553	-
459	CCNA_00810	873744	874886	-
459	CCNA_00809	872590	873585	-
458	CCNA_00808	872176	872310	-
458	CCNA_00807	871633	872082	-
458	CCNA_00806	869778	871625	-
458	CCNA_00805	869089	869778	-
457	CCNA_00804	868374	868859	-
454	CCNA_00799	863065	864705	-
454	CCNA_00798	861294	862892	-
454	CCNA_00796	859581	861068	-
454	CCNA_00795	858980	859588	-
451	CCNA_00792	855026	856210	-
449	CCNA_00789	852873	853523	-
447	CCNA_00787	850554	851420	-
2395	CCNA_03938	850116	850442	-
446	CCNA_00785	848157	849932	-
444	CCNA_00783	844450	846426	-
443	CCNA_00782	842489	844108	-
441	CCNA_00780	840760	841686	-
439	CCNA_00778	837946	839778	-
439	CCNA_00777	835363	837786	-
438	CCNA_00776	831686	835249	-
437	CCNA_00775	830436	831593	-
434	CCNA_00772	827021	827239	-
431	CCNA_00767	824218	824421	-
431	CCNA_00766	823602	824180	-
429	CCNA_00764	822151	822897	-
429	CCNA_00763	821210	822151	-
429	CCNA_00762	820861	821205	-
429	CCNA_00761	820655	820864	-
428	CCNA_00760	818810	820510	-
427	CCNA_00759	816201	818675	-
425	CCNA_00757	814256	815314	-
424	CCNA_00756	813842	814120	-
424	CCNA_00755	813444	813884	-
423	CCNA_00754	812595	813296	-
422	CCNA_00753	811400	812437	-
421	CCNA_00752	810384	811262	-
420	CCNA_00751	808992	810233	-
420	CCNA_00750	807593	808621	-
418	CCNA_00747	803595	804953	-
417	CCNA_00746	802771	803496	-
417	CCNA_00745	802070	802774	-
414	CCNA_00742	799937	800797	-
414	CCNA_00741	799454	799879	-
414	CCNA_00740	798513	799454	-
412	CCNA_00738	797019	798110	-
411	CCNA_03934	796784	796828	-
411	CCNA_00737	793796	796705	-
411	CCNA_00736	793143	793649	-
410	CCNA_00735	792461	793030	-
408	CCNA_00731	787361	789274	-
404	CCNA_00726	781663	782970	-
404	CCNA_00725	780950	781612	-
402	CCNA_00722	779643	779933	-
402	CCNA_00721	777942	779585	-
400	CCNA_03933	774018	774278	-
400	CCNA_03932	773733	773987	-
400	CCNA_03931	773437	773730	-
399	CCNA_03930	772790	772894	-
399	CCNA_00718	771887	772783	-
2378	CCNA_03929	771721	771834	-
397	CCNA_00716	771391	771567	-
2377	CCNA_03928	771136	771327	-
2376	CCNA_03927	770798	771094	-
395	CCNA_00714	770440	770709	-
395	CCNA_03926	770292	770423	-
393	CCNA_00712	769938	770252	-
391	CCNA_00710	767521	768690	-
389	CCNA_00708	765182	767110	-
389	CCNA_00707	764103	765185	-
388	CCNA_00706	763590	764003	-
387	CCNA_00705	763025	763315	-
383	CCNA_00700	759099	761024	-
381	CCNA_00698	757318	757815	-
379	CCNA_00695	754514	756148	-
378	CCNA_00694	751775	754342	-
378	CCNA_00693	751485	751778	-
376	CCNA_00691	748560	748901	-
375	CCNA_00690	747704	748207	-
373	CCNA_00688	743786	745096	-
373	CCNA_00687	743356	743727	-
371	CCNA_00685	741108	741725	-
371	CCNA_00684	740473	741111	-
371	CCNA_00683	738931	740460	-
369	CCNA_00681	737244	737981	-
369	CCNA_00680	736612	737247	-
368	CCNA_00678	734576	735007	-
368	CCNA_00677	733882	734571	-
367	CCNA_00676	733495	733734	-
367	CCNA_00675	733100	733495	-
367	CCNA_00674	731887	733134	-
365	CCNA_00672	729890	730693	-
364	CCNA_00671	728965	729756	-
364	CCNA_00670	728203	728955	-
364	CCNA_00669	725750	728206	-
364	CCNA_00668	724701	725753	-
364	CCNA_00667	723506	724690	-
361	CCNA_00663	719608	719943	-
361	CCNA_00662	719217	719564	-
361	CCNA_00661	718799	719233	-
361	CCNA_00660	717822	718802	-
359	CCNA_00655	708328	710310	-
355	CCNA_00642	692642	692899	-
355	CCNA_00641	692376	692672	-
354	CCNA_00640	691897	692172	-
353	CCNA_00639	690126	691751	-
353	CCNA_00638	687421	690129	-
353	CCNA_00637	684440	687454	-
350	CCNA_00628	673388	673771	-
350	CCNA_00627	672921	673382	-
349	CCNA_00626	670929	672842	-
347	CCNA_00624	669233	670396	-
2374	CCNA_03925	667900	668223	-
344	CCNA_00621	666047	666601	-
342	CCNA_00616	660157	660612	-
341	CCNA_03924	659960	660031	-
341	CCNA_00615	656945	659863	-
341	CCNA_00614	655396	656883	-
341	CCNA_00613	654176	655519	-
341	CCNA_00612	653295	654179	-
334	CCNA_00605	641122	641910	-
332	CCNA_00598	631886	634816	-
330	CCNA_00596	627846	628364	-
330	CCNA_00595	626899	627888	-
329	CCNA_00594	624522	626342	-
329	CCNA_00593	622934	624517	-
329.1	CCNA_00592	621804	622871	-
329.1	CCNA_00591	619728	621791	-
329.1	CCNA_00590	618615	619724	-
329.1	CCNA_00589	617851	618567	-
325	CCNA_00586	614415	615746	-
322	CCNA_00583	611838	613205	-
2372	CCNA_03886	609287	611065	-
2288	CCNA_00580	606207	609290	-
2288	CCNA_00579	604210	606009	-
315	CCNA_00570	588225	589130	-
315	CCNA_00569	587111	588187	-
315	CCNA_00568	585948	587111	-
315	CCNA_00567	583664	585976	-
314	CCNA_00566	582330	583541	-
313	CCNA_00565	580036	581778	-
311	CCNA_00559	574589	575737	-
311	CCNA_00558	573796	574461	-
311	CCNA_00557	573020	573799	-
307	CCNA_00553	569423	570172	-
307	CCNA_00552	568956	569426	-
306	CCNA_00551	568260	568700	-
301	CCNA_00543	561713	562363	-
301	CCNA_00542	561341	561664	-
2371	CCNA_03923	560907	560972	-
299	CCNA_00540	559904	560776	-
298	CCNA_00539	558249	559709	-
294	CCNA_00533	544865	546187	-
289	CCNA_00525	538746	539654	-
289	CCNA_00524	537635	538759	-
289	CCNA_00523	536853	537638	-
289	CCNA_00522	536509	536805	-
289	CCNA_00521	536277	536528	-
288	CCNA_00520	535198	536136	-
287	CCNA_00519	533891	534967	-
286	CCNA_00518	533140	533733	-
286	CCNA_00517	532435	533052	-
286	CCNA_00516	531683	532432	-
282	CCNA_00512	525945	527045	-
282	CCNA_00511	525200	525880	-
282	CCNA_00510	524523	525200	-
282	CCNA_00509	523993	524526	-
281	CCNA_00508	523154	523927	-
279	CCNA_00504	519729	520193	-
276	CCNA_00501	516738	518417	-
276	CCNA_00500	515842	516741	-
276	CCNA_00499	515480	515845	-
275	CCNA_00498	515285	515404	-
273	CCNA_00491	508870	509508	-
271	CCNA_00489	507328	507747	-
271	CCNA_00488	506715	507341	-
268	CCNA_00485	501114	502142	-
268	CCNA_00484	500314	501015	-
267	CCNA_00483	499379	500224	-
265	CCNA_00480	495724	497022	-
263	CCNA_00478	494406	495143	-
262	CCNA_00477	494090	494284	-
261	CCNA_00476	493326	493709	-
261	CCNA_00475	491512	493329	-
261	CCNA_00474	488768	491578	-
261	CCNA_00473	488274	488768	-
259	CCNA_00472	487093	488169	-
259	CCNA_00471	486159	487127	-
259	CCNA_00470	484789	486132	-
258	CCNA_00469	482231	483454	-
257	CCNA_00468	481820	481933	-
250	CCNA_03920	461800	461868	-
250	CCNA_00454	460977	461789	-
250	CCNA_00453	459857	460948	-
250	CCNA_00452	458721	459857	-
245	CCNA_00438	444889	445200	-
241	CCNA_00432	438156	438650	-
239	CCNA_00430	437556	437741	-
236	CCNA_00425	435633	436094	-
233	CCNA_03919	433090	433170	-
233	CCNA_00422	432336	433088	-
233	CCNA_00421	431882	432286	-
233	CCNA_00420	431334	431885	-
231	CCNA_00417	430127	430498	-
231	CCNA_00416	429725	430123	-
230	CCNA_00415	428613	429584	-
228	CCNA_00408	423040	424308	-
226	CCNA_00406	422170	422538	-
224	CCNA_00398	415406	416764	-
222	CCNA_00396	412933	413610	-
220	CCNA_00394	410549	410899	-
220	CCNA_00393	409326	410552	-
217	CCNA_00389	405104	405895	-
216	CCNA_00388	404125	405006	-
214	CCNA_00386	402858	403445	-
212	CCNA_00383	399852	400487	-
211	CCNA_00382	398637	399713	-
209	CCNA_00380	396879	397418	-
208	CCNA_00379	396026	396640	-
208	CCNA_00378	395418	396026	-
208	CCNA_00377	391953	395396	-
206	CCNA_00374	389797	390177	-
206	CCNA_00373	389030	389791	-
206	CCNA_00372	388756	388980	-
206	CCNA_00371	388096	388629	-
206	CCNA_00370	387576	388085	-
201	CCNA_00365	381396	382655	-
201	CCNA_00364	380179	381273	-
201	CCNA_00363	379324	380100	-
201	CCNA_00362	378802	379287	-
201	CCNA_00361	377803	378750	-
198	CCNA_00358	374976	375836	-
192	CCNA_00352	368358	369155	-
190	CCNA_00350	365306	365986	-
190	CCNA_00349	364395	365309	-
189	CCNA_00348	362218	364221	-
186	CCNA_00345	359343	360176	-
182	CCNA_00333	344130	344957	-
180	CCNA_00330	341832	342602	-
178	CCNA_00327	339828	340490	-
176	CCNA_00324	337932	338390	-
174	CCNA_00321	335240	335755	-
174	CCNA_00320	334940	335209	-
173	CCNA_00319	334224	334757	-
171	CCNA_00317	331907	332971	-
171	CCNA_00316	330777	331910	-
171	CCNA_00315	329224	330753	-
171	CCNA_00314	328587	329198	-
171	CCNA_00313	326715	328544	-
170	CCNA_00312	326229	326630	-
170	CCNA_00311	324842	326173	-
170	CCNA_00310	324066	324845	-
170	CCNA_00309	323812	324045	-
168	CCNA_00307	321045	322868	-
168	CCNA_00306	320335	321048	-
168	CCNA_00305	319278	320303	-
168	CCNA_00304	318031	319308	-
168	CCNA_00303	317027	318034	-
166	CCNA_00300	313978	314385	-
164	CCNA_00298	311893	312666	-
164	CCNA_00297	311039	311896	-
162	CCNA_00290	301048	304305	-
161	CCNA_00289	300549	300797	-
161	CCNA_00288	299485	300534	-
160	CCNA_00287	298212	299318	-
160	CCNA_00286	297735	298193	-
159	CCNA_00285	296628	297542	-
159	CCNA_00284	295966	296631	-
159	CCNA_00283	295109	295969	-
157	CCNA_00281	293641	294567	-
157	CCNA_00280	292898	293641	-
155	CCNA_00276	289617	290096	-
154	CCNA_00275	288082	289527	-
151	CCNA_00267	280931	281872	-
150	CCNA_00266	279599	280837	-
148	CCNA_00264	276384	277637	-
147	CCNA_00263	275815	276237	-
144	CCNA_00260	272872	273558	-
143	CCNA_00259	271910	272620	-
141	CCNA_00257	270176	271567	-
140	CCNA_00256	269206	270057	-
140	CCNA_00255	268063	269187	-
137	CCNA_00252	263784	265745	-
135	CCNA_00248	259514	260914	-
134	CCNA_00247	258879	259436	-
132	CCNA_00243	256412	256810	-
2367	CCNA_03917	256240	256344	-
130	CCNA_00236	250611	252308	-
130	CCNA_00235	250273	250548	-
128	CCNA_00232	247537	247953	-
126	CCNA_00230	245765	247003	-
124	CCNA_00228	244056	244670	-
124	CCNA_00227	243490	244056	-
121	CCNA_00224	240648	242693	-
119	CCNA_00221	237642	238136	-
117	CCNA_00218	236131	236877	-
115	CCNA_00216	233470	233862	-
111	CCNA_00209	223353	224927	-
110	CCNA_00208	222283	223272	-
108	CCNA_03916	220822	221085	-
108	CCNA_00205	220241	220822	-
108	CCNA_00204	218336	220237	-
105	CCNA_00200	214320	215255	-
103	CCNA_00198	211519	212256	-
103	CCNA_00197	211121	211522	-
102	CCNA_00196	209092	210531	-
102	CCNA_00195	208487	209095	-
101	CCNA_00194	208043	208345	-
101	CCNA_00193	206989	208041	-
100	CCNA_00192	205174	206793	-
98	CCNA_00188	202763	203725	-
98	CCNA_00187	201599	202681	-
98	CCNA_00186	200286	201602	-
97	CCNA_00185	197285	199810	-
97	CCNA_00184	197070	197267	-
97	CCNA_00183	196250	197011	-
91	CCNA_00166	178252	179070	-
90	CCNA_00165	177092	177745	-
84	CCNA_00154	162975	163235	-
82	CCNA_00151	160464	161180	-
81	CCNA_00150	159320	160297	-
77	CCNA_00145	156966	157568	-
77	CCNA_00144	155819	156973	-
77	CCNA_00143	154912	155784	-
77	CCNA_00142	154535	154912	-
77	CCNA_00141	153718	154533	-
77	CCNA_00140	152709	153662	-
76	CCNA_00139	150993	152600	-
74	CCNA_00137	146986	148530	-
74	CCNA_00136	145273	146952	-
68	CCNA_00130	138921	140918	-
68	CCNA_00129	138555	138917	-
67	CCNA_00128	137246	138472	-
65	CCNA_00126	136184	136591	-
65.1	CCNA_00125	135509	136177	-
65.1	CCNA_00124	134826	135413	-
63	CCNA_00122	133417	133827	-
63	CCNA_00121	132950	133408	-
60	CCNA_00116	126407	127753	-
54	CCNA_00110	120169	120675	-
54	CCNA_00109	119160	120059	-
54	CCNA_00108	118467	119144	-
54	CCNA_00107	118260	118457	-
52	CCNA_00104	115289	115990	-
49	CCNA_00101	111745	113034	-
49.1	CCNA_00100	110979	111638	-
49.1	CCNA_00099	109239	110969	-
49.1	CCNA_00098	108943	109233	-
47	CCNA_00095	106334	107332	-
47	CCNA_00094	105310	106230	-
45	CCNA_00093	105028	105237	-
44	CCNA_00092	104039	104929	-
44	CCNA_00091	103149	104042	-
43	CCNA_00090	101960	102943	-
42	CCNA_00089	99466	101895	-
40	CCNA_00087	96628	97737	-
39	CCNA_00086	91467	96290	-
37	CCNA_00083	87043	88683	-
36	CCNA_00082	85222	86880	-
35	CCNA_00081	84763	84972	-
33	CCNA_00079	83414	83893	-
33	CCNA_00078	81533	83326	-
33	CCNA_00077	80355	81530	-
33	CCNA_00076	79975	80358	-
32	CCNA_00075	78703	79908	-
32	CCNA_00074	76477	78678	-
30	CCNA_00069	70801	71904	-
30	CCNA_00068	69794	70804	-
30	CCNA_00067	69493	69774	-
30	CCNA_00066	69120	69488	-
30	CCNA_00065	68289	69062	-
2365	CCNA_03914	68179	68196	-
29	CCNA_00064	66331	68127	-
28	CCNA_00063	64529	66091	-
27	CCNA_03913	64440	64487	-
27	CCNA_00062	63327	64361	-
25	CCNA_00060	61191	61763	-
24	CCNA_00059	60534	61121	-
23	CCNA_00058	59754	60386	-
23	CCNA_00057	59115	59750	-
23	CCNA_00056	58654	59106	-
23.1	CCNA_00055	58201	58608	-
22	CCNA_00054	56665	58011	-
22	CCNA_00053	55724	56668	-
22	CCNA_00052	55231	55686	-
22	CCNA_00051	54296	55222	-
22	CCNA_00050	52707	54299	-
22	CCNA_00049	52245	52679	-
22.1	CCNA_00048	50902	52125	-
22.1	CCNA_00047	50132	50812	-
21	CCNA_00046	49645	50031	-
19	CCNA_00044	48271	48846	-
19	CCNA_00043	46622	48268	-
19	CCNA_00042	45893	46543	-
18	CCNA_00041	42585	45614	-
18	CCNA_00040	41960	42511	-
18	CCNA_00039	41403	41921	-
18	CCNA_00038	40828	41403	-
18	CCNA_00037	39980	40768	-
17	CCNA_00036	39430	39879	-
17	CCNA_00035	38495	39427	-
17	CCNA_00034	38211	38480	-
17	CCNA_00033	35824	37962	-
2363	CCNA_03912	35047	35667	-
16	CCNA_00032	34699	34941	-
16	CCNA_00031	34312	34698	-
14	CCNA_00028	30337	32658	-
14	CCNA_00027	29502	30191	-
13	CCNA_00026	26701	29403	-
13	CCNA_00025	24991	26643	-
11	CCNA_00022	23029	23559	-
11	CCNA_00021	20840	23032	-
10	CCNA_03911	20665	20778	-
10	CCNA_00020	20444	20668	-
8	CCNA_00018	18735	19784	-
8	CCNA_00017	18492	18731	-
8	CCNA_00016	18043	18495	-
8	CCNA_00015	17491	18042	-
8	CCNA_00014	17018	17494	-
5	CCNA_00009	7170	7790	-
